image_path,filename,simulation_set,orientation,case_norm,plot,truth_PAI,truth_LAI,truth_Clumping,truth_sim_id
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 014/Plot04/test45.png,test45.png,DHP - ERECT - 4000x4000,ERECT,Case 014,Plot04,2.82,2.1,1.0,14
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 014/Plot04/test46.png,test46.png,DHP - ERECT - 4000x4000,ERECT,Case 014,Plot04,2.82,2.1,1.0,14
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 014/Plot04/test47.png,test47.png,DHP - ERECT - 4000x4000,ERECT,Case 014,Plot04,2.82,2.1,1.0,14
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 014/Plot04/test48.png,test48.png,DHP - ERECT - 4000x4000,ERECT,Case 014,Plot04,2.82,2.1,1.0,14
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 014/Plot04/test49.png,test49.png,DHP - ERECT - 4000x4000,ERECT,Case 014,Plot04,2.82,2.1,1.0,14
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 015/Plot04/test40.png,test40.png,DHP - ERECT - 4000x4000,ERECT,Case 015,Plot04,3.42,2.7,1.0,15
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 015/Plot04/test41.png,test41.png,DHP - ERECT - 4000x4000,ERECT,Case 015,Plot04,3.42,2.7,1.0,15
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 015/Plot04/test42.png,test42.png,DHP - ERECT - 4000x4000,ERECT,Case 015,Plot04,3.42,2.7,1.0,15
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 015/Plot04/test43.png,test43.png,DHP - ERECT - 4000x4000,ERECT,Case 015,Plot04,3.42,2.7,1.0,15
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 015/Plot04/test44.png,test44.png,DHP - ERECT - 4000x4000,ERECT,Case 015,Plot04,3.42,2.7,1.0,15
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 015/Plot04/test45.png,test45.png,DHP - ERECT - 4000x4000,ERECT,Case 015,Plot04,3.42,2.7,1.0,15
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 015/Plot04/test46.png,test46.png,DHP - ERECT - 4000x4000,ERECT,Case 015,Plot04,3.42,2.7,1.0,15
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 015/Plot04/test47.png,test47.png,DHP - ERECT - 4000x4000,ERECT,Case 015,Plot04,3.42,2.7,1.0,15
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 015/Plot04/test48.png,test48.png,DHP - ERECT - 4000x4000,ERECT,Case 015,Plot04,3.42,2.7,1.0,15
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 015/Plot04/test49.png,test49.png,DHP - ERECT - 4000x4000,ERECT,Case 015,Plot04,3.42,2.7,1.0,15
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 016/Plot04/test40.png,test40.png,DHP - ERECT - 4000x4000,ERECT,Case 016,Plot04,5.725,5.5,0.97,16
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 016/Plot04/test41.png,test41.png,DHP - ERECT - 4000x4000,ERECT,Case 016,Plot04,5.725,5.5,0.97,16
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 016/Plot04/test42.png,test42.png,DHP - ERECT - 4000x4000,ERECT,Case 016,Plot04,5.725,5.5,0.97,16
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 016/Plot04/test43.png,test43.png,DHP - ERECT - 4000x4000,ERECT,Case 016,Plot04,5.725,5.5,0.97,16
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 016/Plot04/test44.png,test44.png,DHP - ERECT - 4000x4000,ERECT,Case 016,Plot04,5.725,5.5,0.97,16
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 016/Plot04/test45.png,test45.png,DHP - ERECT - 4000x4000,ERECT,Case 016,Plot04,5.725,5.5,0.97,16
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 016/Plot04/test46.png,test46.png,DHP - ERECT - 4000x4000,ERECT,Case 016,Plot04,5.725,5.5,0.97,16
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 016/Plot04/test47.png,test47.png,DHP - ERECT - 4000x4000,ERECT,Case 016,Plot04,5.725,5.5,0.97,16
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 016/Plot04/test48.png,test48.png,DHP - ERECT - 4000x4000,ERECT,Case 016,Plot04,5.725,5.5,0.97,16
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 016/Plot04/test49.png,test49.png,DHP - ERECT - 4000x4000,ERECT,Case 016,Plot04,5.725,5.5,0.97,16
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 017/Plot04/test40.png,test40.png,DHP - ERECT - 4000x4000,ERECT,Case 017,Plot04,5.300000000000001,5.0,0.96,17
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 017/Plot04/test41.png,test41.png,DHP - ERECT - 4000x4000,ERECT,Case 017,Plot04,5.300000000000001,5.0,0.96,17
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 017/Plot04/test42.png,test42.png,DHP - ERECT - 4000x4000,ERECT,Case 017,Plot04,5.300000000000001,5.0,0.96,17
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 017/Plot04/test43.png,test43.png,DHP - ERECT - 4000x4000,ERECT,Case 017,Plot04,5.300000000000001,5.0,0.96,17
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 017/Plot04/test44.png,test44.png,DHP - ERECT - 4000x4000,ERECT,Case 017,Plot04,5.300000000000001,5.0,0.96,17
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 017/Plot04/test45.png,test45.png,DHP - ERECT - 4000x4000,ERECT,Case 017,Plot04,5.300000000000001,5.0,0.96,17
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 017/Plot04/test46.png,test46.png,DHP - ERECT - 4000x4000,ERECT,Case 017,Plot04,5.300000000000001,5.0,0.96,17
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 017/Plot04/test47.png,test47.png,DHP - ERECT - 4000x4000,ERECT,Case 017,Plot04,5.300000000000001,5.0,0.96,17
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 017/Plot04/test48.png,test48.png,DHP - ERECT - 4000x4000,ERECT,Case 017,Plot04,5.300000000000001,5.0,0.96,17
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 017/Plot04/test49.png,test49.png,DHP - ERECT - 4000x4000,ERECT,Case 017,Plot04,5.300000000000001,5.0,0.96,17
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 018/Plot04/test40.png,test40.png,DHP - ERECT - 4000x4000,ERECT,Case 018,Plot04,1.165,1.0,0.91,18
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 018/Plot04/test41.png,test41.png,DHP - ERECT - 4000x4000,ERECT,Case 018,Plot04,1.165,1.0,0.91,18
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 018/Plot04/test42.png,test42.png,DHP - ERECT - 4000x4000,ERECT,Case 018,Plot04,1.165,1.0,0.91,18
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 018/Plot04/test43.png,test43.png,DHP - ERECT - 4000x4000,ERECT,Case 018,Plot04,1.165,1.0,0.91,18
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 018/Plot04/test44.png,test44.png,DHP - ERECT - 4000x4000,ERECT,Case 018,Plot04,1.165,1.0,0.91,18
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 018/Plot04/test45.png,test45.png,DHP - ERECT - 4000x4000,ERECT,Case 018,Plot04,1.165,1.0,0.91,18
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 018/Plot04/test46.png,test46.png,DHP - ERECT - 4000x4000,ERECT,Case 018,Plot04,1.165,1.0,0.91,18
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 018/Plot04/test47.png,test47.png,DHP - ERECT - 4000x4000,ERECT,Case 018,Plot04,1.165,1.0,0.91,18
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 018/Plot04/test48.png,test48.png,DHP - ERECT - 4000x4000,ERECT,Case 018,Plot04,1.165,1.0,0.91,18
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 018/Plot04/test49.png,test49.png,DHP - ERECT - 4000x4000,ERECT,Case 018,Plot04,1.165,1.0,0.91,18
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 019/Plot04/test40.png,test40.png,DHP - ERECT - 4000x4000,ERECT,Case 019,Plot04,3.195,3.0,0.96,19
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 019/Plot04/test41.png,test41.png,DHP - ERECT - 4000x4000,ERECT,Case 019,Plot04,3.195,3.0,0.96,19
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 019/Plot04/test42.png,test42.png,DHP - ERECT - 4000x4000,ERECT,Case 019,Plot04,3.195,3.0,0.96,19
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 019/Plot04/test43.png,test43.png,DHP - ERECT - 4000x4000,ERECT,Case 019,Plot04,3.195,3.0,0.96,19
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 019/Plot04/test44.png,test44.png,DHP - ERECT - 4000x4000,ERECT,Case 019,Plot04,3.195,3.0,0.96,19
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 019/Plot04/test45.png,test45.png,DHP - ERECT - 4000x4000,ERECT,Case 019,Plot04,3.195,3.0,0.96,19
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 019/Plot04/test46.png,test46.png,DHP - ERECT - 4000x4000,ERECT,Case 019,Plot04,3.195,3.0,0.96,19
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 019/Plot04/test47.png,test47.png,DHP - ERECT - 4000x4000,ERECT,Case 019,Plot04,3.195,3.0,0.96,19
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 019/Plot04/test48.png,test48.png,DHP - ERECT - 4000x4000,ERECT,Case 019,Plot04,3.195,3.0,0.96,19
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 019/Plot04/test49.png,test49.png,DHP - ERECT - 4000x4000,ERECT,Case 019,Plot04,3.195,3.0,0.96,19
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 020/Plot04/test40.png,test40.png,DHP - ERECT - 4000x4000,ERECT,Case 020,Plot04,1.415,1.25,0.93,20
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 020/Plot04/test41.png,test41.png,DHP - ERECT - 4000x4000,ERECT,Case 020,Plot04,1.415,1.25,0.93,20
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 020/Plot04/test42.png,test42.png,DHP - ERECT - 4000x4000,ERECT,Case 020,Plot04,1.415,1.25,0.93,20
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 020/Plot04/test43.png,test43.png,DHP - ERECT - 4000x4000,ERECT,Case 020,Plot04,1.415,1.25,0.93,20
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 020/Plot04/test44.png,test44.png,DHP - ERECT - 4000x4000,ERECT,Case 020,Plot04,1.415,1.25,0.93,20
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 020/Plot04/test45.png,test45.png,DHP - ERECT - 4000x4000,ERECT,Case 020,Plot04,1.415,1.25,0.93,20
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 020/Plot04/test46.png,test46.png,DHP - ERECT - 4000x4000,ERECT,Case 020,Plot04,1.415,1.25,0.93,20
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 020/Plot04/test47.png,test47.png,DHP - ERECT - 4000x4000,ERECT,Case 020,Plot04,1.415,1.25,0.93,20
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 020/Plot04/test48.png,test48.png,DHP - ERECT - 4000x4000,ERECT,Case 020,Plot04,1.415,1.25,0.93,20
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 020/Plot04/test49.png,test49.png,DHP - ERECT - 4000x4000,ERECT,Case 020,Plot04,1.415,1.25,0.93,20
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 021/Plot04/test40.png,test40.png,DHP - ERECT - 4000x4000,ERECT,Case 021,Plot04,1.415,1.25,0.93,21
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 021/Plot04/test41.png,test41.png,DHP - ERECT - 4000x4000,ERECT,Case 021,Plot04,1.415,1.25,0.93,21
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 021/Plot04/test42.png,test42.png,DHP - ERECT - 4000x4000,ERECT,Case 021,Plot04,1.415,1.25,0.93,21
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 021/Plot04/test43.png,test43.png,DHP - ERECT - 4000x4000,ERECT,Case 021,Plot04,1.415,1.25,0.93,21
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 021/Plot04/test44.png,test44.png,DHP - ERECT - 4000x4000,ERECT,Case 021,Plot04,1.415,1.25,0.93,21
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 021/Plot04/test45.png,test45.png,DHP - ERECT - 4000x4000,ERECT,Case 021,Plot04,1.415,1.25,0.93,21
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 021/Plot04/test46.png,test46.png,DHP - ERECT - 4000x4000,ERECT,Case 021,Plot04,1.415,1.25,0.93,21
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 021/Plot04/test47.png,test47.png,DHP - ERECT - 4000x4000,ERECT,Case 021,Plot04,1.415,1.25,0.93,21
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 021/Plot04/test48.png,test48.png,DHP - ERECT - 4000x4000,ERECT,Case 021,Plot04,1.415,1.25,0.93,21
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 021/Plot04/test49.png,test49.png,DHP - ERECT - 4000x4000,ERECT,Case 021,Plot04,1.415,1.25,0.93,21
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 022/Plot04/test40.png,test40.png,DHP - ERECT - 4000x4000,ERECT,Case 022,Plot04,0.31,0.25,0.88,22
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 022/Plot04/test41.png,test41.png,DHP - ERECT - 4000x4000,ERECT,Case 022,Plot04,0.31,0.25,0.88,22
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 022/Plot04/test42.png,test42.png,DHP - ERECT - 4000x4000,ERECT,Case 022,Plot04,0.31,0.25,0.88,22
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 022/Plot04/test43.png,test43.png,DHP - ERECT - 4000x4000,ERECT,Case 022,Plot04,0.31,0.25,0.88,22
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 022/Plot04/test44.png,test44.png,DHP - ERECT - 4000x4000,ERECT,Case 022,Plot04,0.31,0.25,0.88,22
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 022/Plot04/test45.png,test45.png,DHP - ERECT - 4000x4000,ERECT,Case 022,Plot04,0.31,0.25,0.88,22
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 022/Plot04/test46.png,test46.png,DHP - ERECT - 4000x4000,ERECT,Case 022,Plot04,0.31,0.25,0.88,22
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 022/Plot04/test47.png,test47.png,DHP - ERECT - 4000x4000,ERECT,Case 022,Plot04,0.31,0.25,0.88,22
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 022/Plot04/test48.png,test48.png,DHP - ERECT - 4000x4000,ERECT,Case 022,Plot04,0.31,0.25,0.88,22
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 022/Plot04/test49.png,test49.png,DHP - ERECT - 4000x4000,ERECT,Case 022,Plot04,0.31,0.25,0.88,22
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 023/Plot04/test40.png,test40.png,DHP - ERECT - 4000x4000,ERECT,Case 023,Plot04,0.31,0.25,0.88,23
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 023/Plot04/test41.png,test41.png,DHP - ERECT - 4000x4000,ERECT,Case 023,Plot04,0.31,0.25,0.88,23
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 023/Plot04/test42.png,test42.png,DHP - ERECT - 4000x4000,ERECT,Case 023,Plot04,0.31,0.25,0.88,23
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 023/Plot04/test43.png,test43.png,DHP - ERECT - 4000x4000,ERECT,Case 023,Plot04,0.31,0.25,0.88,23
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 023/Plot04/test44.png,test44.png,DHP - ERECT - 4000x4000,ERECT,Case 023,Plot04,0.31,0.25,0.88,23
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 023/Plot04/test45.png,test45.png,DHP - ERECT - 4000x4000,ERECT,Case 023,Plot04,0.31,0.25,0.88,23
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 023/Plot04/test46.png,test46.png,DHP - ERECT - 4000x4000,ERECT,Case 023,Plot04,0.31,0.25,0.88,23
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 023/Plot04/test47.png,test47.png,DHP - ERECT - 4000x4000,ERECT,Case 023,Plot04,0.31,0.25,0.88,23
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 023/Plot04/test48.png,test48.png,DHP - ERECT - 4000x4000,ERECT,Case 023,Plot04,0.31,0.25,0.88,23
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 023/Plot04/test49.png,test49.png,DHP - ERECT - 4000x4000,ERECT,Case 023,Plot04,0.31,0.25,0.88,23
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 024/Plot04/test40.png,test40.png,DHP - ERECT - 4000x4000,ERECT,Case 024,Plot04,4.735,4.0,0.9,24
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 024/Plot04/test41.png,test41.png,DHP - ERECT - 4000x4000,ERECT,Case 024,Plot04,4.735,4.0,0.9,24
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 024/Plot04/test42.png,test42.png,DHP - ERECT - 4000x4000,ERECT,Case 024,Plot04,4.735,4.0,0.9,24
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 024/Plot04/test43.png,test43.png,DHP - ERECT - 4000x4000,ERECT,Case 024,Plot04,4.735,4.0,0.9,24
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 024/Plot04/test44.png,test44.png,DHP - ERECT - 4000x4000,ERECT,Case 024,Plot04,4.735,4.0,0.9,24
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 024/Plot04/test45.png,test45.png,DHP - ERECT - 4000x4000,ERECT,Case 024,Plot04,4.735,4.0,0.9,24
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 024/Plot04/test46.png,test46.png,DHP - ERECT - 4000x4000,ERECT,Case 024,Plot04,4.735,4.0,0.9,24
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 024/Plot04/test47.png,test47.png,DHP - ERECT - 4000x4000,ERECT,Case 024,Plot04,4.735,4.0,0.9,24
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 024/Plot04/test48.png,test48.png,DHP - ERECT - 4000x4000,ERECT,Case 024,Plot04,4.735,4.0,0.9,24
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 024/Plot04/test49.png,test49.png,DHP - ERECT - 4000x4000,ERECT,Case 024,Plot04,4.735,4.0,0.9,24
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 025/Plot04/test40.png,test40.png,DHP - ERECT - 4000x4000,ERECT,Case 025,Plot04,4.074999999999999,4.0,0.99,25
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 025/Plot04/test41.png,test41.png,DHP - ERECT - 4000x4000,ERECT,Case 025,Plot04,4.074999999999999,4.0,0.99,25
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 025/Plot04/test42.png,test42.png,DHP - ERECT - 4000x4000,ERECT,Case 025,Plot04,4.074999999999999,4.0,0.99,25
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 025/Plot04/test43.png,test43.png,DHP - ERECT - 4000x4000,ERECT,Case 025,Plot04,4.074999999999999,4.0,0.99,25
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 025/Plot04/test44.png,test44.png,DHP - ERECT - 4000x4000,ERECT,Case 025,Plot04,4.074999999999999,4.0,0.99,25
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 025/Plot04/test45.png,test45.png,DHP - ERECT - 4000x4000,ERECT,Case 025,Plot04,4.074999999999999,4.0,0.99,25
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 025/Plot04/test46.png,test46.png,DHP - ERECT - 4000x4000,ERECT,Case 025,Plot04,4.074999999999999,4.0,0.99,25
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 025/Plot04/test47.png,test47.png,DHP - ERECT - 4000x4000,ERECT,Case 025,Plot04,4.074999999999999,4.0,0.99,25
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 025/Plot04/test48.png,test48.png,DHP - ERECT - 4000x4000,ERECT,Case 025,Plot04,4.074999999999999,4.0,0.99,25
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 025/Plot04/test49.png,test49.png,DHP - ERECT - 4000x4000,ERECT,Case 025,Plot04,4.074999999999999,4.0,0.99,25
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 026/Plot04/test40.png,test40.png,DHP - ERECT - 4000x4000,ERECT,Case 026,Plot04,5.074999999999999,5.0,0.99,26
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 026/Plot04/test41.png,test41.png,DHP - ERECT - 4000x4000,ERECT,Case 026,Plot04,5.074999999999999,5.0,0.99,26
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 026/Plot04/test42.png,test42.png,DHP - ERECT - 4000x4000,ERECT,Case 026,Plot04,5.074999999999999,5.0,0.99,26
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 026/Plot04/test43.png,test43.png,DHP - ERECT - 4000x4000,ERECT,Case 026,Plot04,5.074999999999999,5.0,0.99,26
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 026/Plot04/test44.png,test44.png,DHP - ERECT - 4000x4000,ERECT,Case 026,Plot04,5.074999999999999,5.0,0.99,26
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 026/Plot04/test45.png,test45.png,DHP - ERECT - 4000x4000,ERECT,Case 026,Plot04,5.074999999999999,5.0,0.99,26
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 026/Plot04/test46.png,test46.png,DHP - ERECT - 4000x4000,ERECT,Case 026,Plot04,5.074999999999999,5.0,0.99,26
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 026/Plot04/test47.png,test47.png,DHP - ERECT - 4000x4000,ERECT,Case 026,Plot04,5.074999999999999,5.0,0.99,26
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 026/Plot04/test48.png,test48.png,DHP - ERECT - 4000x4000,ERECT,Case 026,Plot04,5.074999999999999,5.0,0.99,26
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 026/Plot04/test49.png,test49.png,DHP - ERECT - 4000x4000,ERECT,Case 026,Plot04,5.074999999999999,5.0,0.99,26
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 027/Plot04/test40.png,test40.png,DHP - ERECT - 4000x4000,ERECT,Case 027,Plot04,6.074999999999999,6.0,0.99,27
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 027/Plot04/test41.png,test41.png,DHP - ERECT - 4000x4000,ERECT,Case 027,Plot04,6.074999999999999,6.0,0.99,27
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 027/Plot04/test42.png,test42.png,DHP - ERECT - 4000x4000,ERECT,Case 027,Plot04,6.074999999999999,6.0,0.99,27
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 027/Plot04/test43.png,test43.png,DHP - ERECT - 4000x4000,ERECT,Case 027,Plot04,6.074999999999999,6.0,0.99,27
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 027/Plot04/test44.png,test44.png,DHP - ERECT - 4000x4000,ERECT,Case 027,Plot04,6.074999999999999,6.0,0.99,27
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 027/Plot04/test45.png,test45.png,DHP - ERECT - 4000x4000,ERECT,Case 027,Plot04,6.074999999999999,6.0,0.99,27
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 027/Plot04/test46.png,test46.png,DHP - ERECT - 4000x4000,ERECT,Case 027,Plot04,6.074999999999999,6.0,0.99,27
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 027/Plot04/test47.png,test47.png,DHP - ERECT - 4000x4000,ERECT,Case 027,Plot04,6.074999999999999,6.0,0.99,27
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 027/Plot04/test48.png,test48.png,DHP - ERECT - 4000x4000,ERECT,Case 027,Plot04,6.074999999999999,6.0,0.99,27
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 027/Plot04/test49.png,test49.png,DHP - ERECT - 4000x4000,ERECT,Case 027,Plot04,6.074999999999999,6.0,0.99,27
